source,target
-1.00134E+12,827810827
-1.00134E+12,689723654
-1.00134E+12,725098852
-1.00134E+12,840019156
-1.00134E+12,472733084
-1.00134E+12,846311901
-1.00134E+12,1040043742
-1.00134E+12,725421865
-1.00134E+12,511921768
-1.00134E+12,1462191824
-1.00134E+12,1206225839
-1.00134E+12,490456713
-1.00134E+12,446987989
-1.00134E+12,411131851
-1.00134E+12,486864242
-1.00134E+12,1388219403
-1.00134E+12,1074676481
-1.00134E+12,385702151
-1.00134E+12,670403866
-1.00134E+12,882120132
-1.00134E+12,948795020
-1.00134E+12,1015534992
-1.00134E+12,1149555184
-1.00134E+12,1187462574
-1.00134E+12,1329028886
-1.00134E+12,656582648
-1.00134E+12,842341621
-1.00134E+12,638166892
-1.00134E+12,792354752
-1.00134E+12,551626217
-1.00134E+12,1286525600
-1.00134E+12,785510165
-1.00134E+12,400975263
-1.00134E+12,848308688
-1.00134E+12,655349546
-1.00134E+12,432577653
-1.00134E+12,535351690
-1.00134E+12,609517172
-1.00134E+12,436962595
-1.00134E+12,880334528
-1.00134E+12,1076346277
-1.00134E+12,1441566633
-1.00134E+12,1411774379
-1.00134E+12,1288968774
-1.00134E+12,592141722
-1.00134E+12,671172339
-1.00134E+12,1498066642
-1.00134E+12,524998798
-1.00134E+12,363044143
-1.00134E+12,1494198261
-1.00134E+12,660392948
-1.00134E+12,539966466
-1.00134E+12,1269950948
-1.00134E+12,1433065399
-1.00134E+12,381778499
-1.00134E+12,734181738
-1.00134E+12,863733665
-1.00134E+12,1345129009
-1.00134E+12,821739456
-1.00134E+12,1330554811
-1.00134E+12,672871404
-1.00134E+12,1394562104
-1.00134E+12,605547400
-1.00134E+12,273049979
-1.00134E+12,895137117
-1.00134E+12,1023168107
-1.00134E+12,444444687
-1.00134E+12,620021042
-1.00134E+12,366980363
-1.00134E+12,302350308
-1.00134E+12,1431356705
-1.00134E+12,433299749
-1.00134E+12,1175444704
-1.00134E+12,1278523798
-1.00134E+12,423018785
-1.00134E+12,397739763
-1.00134E+12,944708421
-1.00134E+12,501293339
-1.00134E+12,518443077
-1.00134E+12,594699875
-1.00134E+12,1231579429
-1.00134E+12,490314893
-1.00134E+12,734905341
-1.00134E+12,330995315
-1.00134E+12,448081332
-1.00134E+12,610986640
-1.00134E+12,641412467
-1.00134E+12,759324458
-1.00134E+12,920392559
-1.00134E+12,373001756
-1.00134E+12,1282806855
-1.00134E+12,364814252
-1.00134E+12,557407322
-1.00134E+12,689307515
-1.00134E+12,409063836
-1.00134E+12,526167956
-1.00134E+12,1017150424
-1.00134E+12,414152451
-1.00134E+12,992724294
-1.00134E+12,450662898
-1.00134E+12,471292886
-1.00134E+12,527659067
-1.00134E+12,410661296
-1.00134E+12,595539719
-1.00134E+12,681410348
-1.00134E+12,813247182
-1.00134E+12,319370594
-1.00134E+12,422273358
-1.00134E+12,494492882
-1.00134E+12,593017597
-1.00134E+12,672833928
-1.00134E+12,810831369
-1.00134E+12,836474551
-1.00134E+12,953687373
-1.00134E+12,650729135
-1.00134E+12,698289728
-1.00134E+12,958251645
-1.00134E+12,1186706684
-1.00134E+12,449343808
-1.00134E+12,685317177
-1.00134E+12,685757082
-1.00134E+12,808540341
-1.00134E+12,832630923
-1.00134E+12,1014665646
-1.00134E+12,312305434
-1.00134E+12,461443064
-1.00134E+12,593028087
-1.00134E+12,784865130
-1.00134E+12,893014571
-1.00134E+12,1042823551
-1.00134E+12,631740345
-1.00134E+12,911164858
-1.00134E+12,816844933
-1.00134E+12,999986798
-1.00134E+12,886240655
-1.00134E+12,483091573
-1.00134E+12,705543896
-1.00134E+12,912020573
-1.00134E+12,668396325
-1.00134E+12,724199371
-1.00134E+12,390151284
-1.00134E+12,538087698
-1.00134E+12,774613161
-1.00134E+12,341645395
-1.00134E+12,415605641
-1.00134E+12,861656467
-1.00134E+12,662636631
-1.00134E+12,1100611673
-1.00134E+12,442358514
-1.00134E+12,1010125295
-1.00134E+12,508278839
-1.00134E+12,598519437
-1.00134E+12,854270769
-1.00134E+12,963840699
-1.00134E+12,383022584
-1.00134E+12,448338911
-1.00134E+12,230252780
-1.00134E+12,827311209
-1.00134E+12,737293275
-1.00134E+12,779314372
-1.00134E+12,829193036
-1.00134E+12,622482875
-1.00134E+12,678494922
-1.00134E+12,889224276
-1.00134E+12,1203910705
-1.00134E+12,879229500
-1.00134E+12,951085783
-1.00134E+12,1346189083
-1.00134E+12,544649780
-1.00134E+12,548808292
-1.00134E+12,719424293
-1.00134E+12,466956578
-1.00134E+12,976727969
-1.00134E+12,568430729
-1.00134E+12,519903150
-1.00134E+12,1003329579
-1.00134E+12,565733741
-1.00134E+12,601260963
-1.00134E+12,646206472
-1.00134E+12,493220100
-1.00134E+12,779702804
-1.00134E+12,1033638560
-1.00134E+12,798466331
-1.00134E+12,714133739
-1.00134E+12,912857776
-1.00134E+12,796594309
-1.00134E+12,427250329
-1.00134E+12,1016468381
-1.00134E+12,1166849892
-1.00134E+12,654921091
-1.00134E+12,875475575
-1.00134E+12,778113941
-1.00134E+12,700786118
-1.00134E+12,957107975
-1.00134E+12,598861851
-1.00134E+12,1154785144
-1.00134E+12,550702082
-1.00134E+12,444469363
-1.00134E+12,800390584
-1.00134E+12,879653047
-1.00134E+12,682832536
-1.00134E+12,448485272
-1.00134E+12,841926930
-1.00134E+12,962222184
-1.00134E+12,752137250
-1.00134E+12,772628246
-1.00134E+12,438890608
-1.00134E+12,450563060
-1.00134E+12,486501527
-1.00134E+12,1137680366
-1.00134E+12,683753489
-1.00134E+12,551823558
-1.00134E+12,865441437
-1.00134E+12,619431708
-1.00134E+12,1081137053
-1.00134E+12,1139362935
-1.00134E+12,679873554
-1.00134E+12,729274741
-1.00134E+12,478526407
-1.00134E+12,752752286
-1.00134E+12,820127751
-1.00134E+12,821496900
-1.00134E+12,641396980
-1.00134E+12,966043966
-1.00134E+12,648812631
-1.00134E+12,1166253676
-1.00134E+12,404422401
-1.00134E+12,901214155
-1.00134E+12,897401670
-1.00134E+12,534143332
-1.00134E+12,973961219
-1.00134E+12,1075973792
-1.00134E+12,849628791
-1.00134E+12,971720671
-1.00134E+12,1272415781
-1.00134E+12,1136948256
-1.00134E+12,469681276
-1.00134E+12,1286366923
-1.00134E+12,349403055
-1.00134E+12,1375629271
-1.00134E+12,1403630692
-1.00134E+12,384354235
-1.00134E+12,677325498
-1.00134E+12,1238371213
-1.00134E+12,694264739
-1.00134E+12,746956799
-1.00134E+12,302158606
-1.00134E+12,1403859602
-1.00134E+12,367563093
-1.00134E+12,368105530
-1.00134E+12,501118575
-1.00134E+12,939492678
-1.00134E+12,1004156208
-1.00134E+12,429548484
-1.00134E+12,1325874586
-1.00134E+12,955894959
-1.00134E+12,1420713161
-1.00134E+12,683825797
-1.00134E+12,1348221529
-1.00134E+12,1323980947
-1.00134E+12,501882810
-1.00134E+12,1212266404
-1.00134E+12,1298869002
-1.00134E+12,1428615612
-1.00134E+12,470305167
-1.00134E+12,341078310
-1.00134E+12,1474218797
-1.00134E+12,1411532886
-1.00134E+12,393645147
-1.00134E+12,480120869
-1.00134E+12,711763349
-1.00134E+12,456566545
-1.00134E+12,1314334523
-1.00134E+12,1174029569
-1.00134E+12,949578550
-1.00134E+12,649235101
-1.00134E+12,797223300
-1.00134E+12,506446112
-1.00134E+12,653730228
-1.00134E+12,1384314443
-1.00134E+12,848205945
-1.00134E+12,1060503787
-1.00134E+12,382660642
-1.00134E+12,874937664
-1.00134E+12,1129736411
-1.00134E+12,1221660515
-1.00134E+12,616278704
-1.00134E+12,655917713
-1.00134E+12,533905988
-1.00134E+12,1409431009
-1.00134E+12,1051484865
-1.00134E+12,374379258
-1.00134E+12,421582663
-1.00134E+12,334129721
-1.00134E+12,597416342
-1.00134E+12,1488475271
-1.00134E+12,475484183
-1.00134E+12,943399787
-1.00134E+12,1045463853
-1.00134E+12,1095201236
-1.00134E+12,331038258
-1.00134E+12,1153878125
-1.00134E+12,1169425264
-1.00134E+12,468241238
-1.00134E+12,1030509840
-1.00134E+12,960094769
-1.00134E+12,551792105
-1.00134E+12,893440966
-1.00134E+12,531909745
-1.00134E+12,819772467
-1.00134E+12,934591457
-1.00134E+12,986110800
-1.00134E+12,739657998
-1.00134E+12,762403137
-1.00134E+12,926914524
-1.00134E+12,1234612212
-1.00134E+12,806047306
-1.00134E+12,941013228
-1.00134E+12,255796138
-1.00134E+12,496420493
-1.00134E+12,1130462836
-1.00134E+12,510863808
-1.00134E+12,542943592
-1.00134E+12,453924905
-1.00134E+12,938165726
-1.00134E+12,383831635
-1.00134E+12,415712911
-1.00134E+12,694872779
-1.00134E+12,541832514
-1.00134E+12,418151113
-1.00134E+12,631812663
-1.00134E+12,365326682
-1.00134E+12,418213964
-1.00134E+12,715854790
-1.00134E+12,538476574
-1.00134E+12,964638970
-1.00134E+12,1001117778
-1.00134E+12,472397609
-1.00134E+12,634172714
-1.00134E+12,316823445
-1.00134E+12,483298517
-1.00134E+12,715165980
-1.00134E+12,635338753
-1.00134E+12,540831678
-1.00134E+12,1290596426
-1.00134E+12,1186151821
-1.00134E+12,1070103092
-1.00134E+12,991358796
-1.00134E+12,568178681
-1.00134E+12,732374591
-1.00134E+12,571037994
-1.00134E+12,679780051
-1.00134E+12,743032384
-1.00134E+12,989161934
-1.00134E+12,714930974
-1.00134E+12,631381643
-1.00134E+12,880765832
-1.00134E+12,962785451
-1.00134E+12,705134083
-1.00134E+12,511054630
-1.00134E+12,687121391
-1.00134E+12,1357733283
-1.00134E+12,761249631
-1.00134E+12,782510797
-1.00134E+12,1279743348
-1.00134E+12,342936057
-1.00134E+12,454885461
-1.00134E+12,920106603
-1.00134E+12,422657933
-1.00134E+12,642517449
-1.00134E+12,671564683
-1.00134E+12,1088203088
-1.00134E+12,694354751
-1.00134E+12,890362608
-1.00134E+12,606651847
-1.00134E+12,426458650
-1.00134E+12,763963627
-1.00134E+12,853425471
-1.00134E+12,340049796
-1.00134E+12,419330575
-1.00134E+12,553102910
-1.00134E+12,317244990
-1.00134E+12,963575670
-1.00134E+12,1117583668
-1.00134E+12,864735212
-1.00134E+12,866075041
-1.00134E+12,616205339
-1.00134E+12,973765964
-1.00134E+12,862264752
-1.00134E+12,788380987
-1.00134E+12,412818501
-1.00134E+12,506618473
-1.00134E+12,550744669
-1.00134E+12,1016251957
-1.00134E+12,601012891
-1.00134E+12,459447246
-1.00134E+12,409699920
-1.00134E+12,629599182
-1.00134E+12,757457558
-1.00134E+12,597736097
-1.00134E+12,675205974
-1.00134E+12,1394100562
-1.00134E+12,566345700
-1.00134E+12,309730603
-1.00134E+12,359663053
-1.00134E+12,416234440
-1.00134E+12,660435137
-1.00134E+12,856143296
-1.00134E+12,954436585
-1.00134E+12,346682700
-1.00134E+12,773199906
-1.00134E+12,502988064
-1.00134E+12,706611983
-1.00134E+12,518176739
-1.00134E+12,945133284
-1.00134E+12,723599774
-1.00134E+12,728382021
-1.00134E+12,1211337297
-1.00134E+12,1330085081
-1.00134E+12,761537010
-1.00134E+12,900750342
-1.00134E+12,863801315
-1.00134E+12,1126148471
-1.00134E+12,426083333
-1.00134E+12,643431079
-1.00134E+12,865951936
-1.00134E+12,980165535
-1.00134E+12,1115691388
-1.00134E+12,656503730
-1.00134E+12,1040986600
-1.00134E+12,1050060581
-1.00134E+12,841825670
-1.00134E+12,1236470026
-1.00134E+12,908096543
-1.00134E+12,517753633
-1.00134E+12,844143820
-1.00134E+12,795739112
-1.00134E+12,663154293
-1.00134E+12,408417213
-1.00134E+12,630194670
-1.00134E+12,1292637821
-1.00134E+12,360442071
-1.00134E+12,646851543
-1.00134E+12,786875653
-1.00134E+12,1331939365
-1.00134E+12,690627379
-1.00134E+12,452006039
-1.00134E+12,613838130
-1.00134E+12,339144963
-1.00134E+12,820866159
-1.00134E+12,848061220
-1.00134E+12,844976320
-1.00134E+12,808191845
-1.00134E+12,577902023
-1.00134E+12,586021111
-1.00134E+12,421920376
-1.00134E+12,439076182
-1.00134E+12,860665304
-1.00134E+12,1012428632
-1.00134E+12,552642084
-1.00134E+12,780605271
-1.00134E+12,441023503
-1.00134E+12,979847621
-1.00134E+12,1244713584
-1.00134E+12,767862904
-1.00134E+12,449856480
-1.00134E+12,979126445
-1.00134E+12,659217722
-1.00134E+12,864723735
-1.00134E+12,984869922
-1.00134E+12,486903407
-1.00134E+12,398965734
-1.00134E+12,790639987
-1.00134E+12,383795209
-1.00134E+12,404431182
-1.00134E+12,453993554
-1.00134E+12,698391507
-1.00134E+12,1180960819
-1.00134E+12,481115110
-1.00134E+12,351222717
-1.00134E+12,676527270
-1.00134E+12,498976247
-1.00134E+12,766528815
-1.00134E+12,1059573847
-1.00134E+12,1318567254
-1.00134E+12,1021496463
-1.00134E+12,379809139
-1.00134E+12,817137673
-1.00134E+12,424671545
-1.00134E+12,426603301
-1.00134E+12,716213427
-1.00134E+12,754651484
-1.00134E+12,955022690
-1.00134E+12,1021720168
-1.00134E+12,431272058
-1.00134E+12,561398179
-1.00134E+12,714215817
-1.00134E+12,500987667
-1.00134E+12,763152495
-1.00134E+12,282545826
-1.00134E+12,433626322
-1.00134E+12,869383229
-1.00134E+12,878136207
-1.00134E+12,737888707
-1.00134E+12,967888957
-1.00134E+12,492985223
-1.00134E+12,766644351
-1.00134E+12,354168285
-1.00134E+12,635272262
-1.00134E+12,767264591
-1.00134E+12,411226338
-1.00134E+12,475146302
-1.00134E+12,764653847
-1.00134E+12,875845206
-1.00134E+12,460315545
-1.00134E+12,611365369
-1.00134E+12,650179206
-1.00134E+12,777859195
-1.00134E+12,805097112
-1.00134E+12,961253035
-1.00134E+12,1221535350
-1.00134E+12,1234418315
-1.00134E+12,1241005634
-1.00134E+12,330209699
-1.00134E+12,442540850
-1.00134E+12,582714010
-1.00134E+12,370305178
-1.00134E+12,880731175
-1.00134E+12,407510966
-1.00134E+12,543576923
-1.00134E+12,326488825
-1.00134E+12,663620659
-1.00134E+12,1205604532
-1.00134E+12,661193400
-1.00134E+12,505742768
-1.00134E+12,1249921451
-1.00134E+12,933130699
-1.00134E+12,1129841225
-1.00134E+12,972654540
-1.00134E+12,666859547
-1.00134E+12,691883435
-1.00134E+12,714392470
-1.00134E+12,420826279
-1.00134E+12,399732579
-1.00134E+12,685341631
-1.00134E+12,404264906
-1.00134E+12,452922336
-1.00134E+12,485745092
-1.00134E+12,496126659
-1.00134E+12,528485455
-1.00134E+12,944933997
-1.00134E+12,569338309
-1.00134E+12,837330333
-1.00134E+12,1072648410
-1.00134E+12,417159401
-1.00134E+12,440431746
-1.00134E+12,1093270460
-1.00134E+12,1429175463
-1.00134E+12,670601269
-1.00134E+12,573182384
-1.00134E+12,827100764
-1.00134E+12,389786051
-1.00134E+12,548327643
-1.00134E+12,750937226
-1.00134E+12,449382886
-1.00134E+12,415879480
-1.00134E+12,580057440
-1.00134E+12,617010157
-1.00134E+12,725868994
-1.00134E+12,787715166
-1.00134E+12,817849081
-1.00134E+12,830278059
-1.00134E+12,876611188
-1.00134E+12,888240823
-1.00134E+12,963613930
-1.00134E+12,965693717
-1.00134E+12,976603096
-1.00134E+12,1096029471
-1.00134E+12,1100230005
-1.00134E+12,1241543973
-1.00134E+12,1380644921
-1.00134E+12,374876843
-1.00134E+12,848993653
-1.00134E+12,986612713
-1.00134E+12,1053947971
-1.00134E+12,1242007379
-1.00134E+12,1038077452
-1.00134E+12,720763287
-1.00134E+12,1188829039
-1.00134E+12,874901955
-1.00134E+12,1061172518
-1.00134E+12,339451736
-1.00134E+12,401046548
-1.00134E+12,577484963
-1.00134E+12,621694054
-1.00134E+12,636490312
-1.00134E+12,662795130
-1.00134E+12,858250513
-1.00134E+12,1017384318
-1.00134E+12,1184435112
-1.00134E+12,921595390
-1.00134E+12,408932248
-1.00134E+12,492137912
-1.00134E+12,400277554
-1.00134E+12,1486836556
-1.00134E+12,939810258
-1.00134E+12,371164851
-1.00134E+12,891503541
-1.00134E+12,430424262
-1.00134E+12,726384047
-1.00134E+12,1464176008
-1.00134E+12,634950405
-1.00134E+12,866492898
-1.00134E+12,375798024
-1.00134E+12,1486466962
-1.00134E+12,694642153
-1.00134E+12,458911850
-1.00134E+12,1023601705
-1.00134E+12,1038435917
-1.00134E+12,868251101
-1.00134E+12,337814631
-1.00134E+12,1434193872
-1.00134E+12,1472751255
-1.00134E+12,553981735
-1.00134E+12,342253630
-1.00134E+12,1196867404
-1.00134E+12,399519245
-1.00134E+12,1478722896
-1.00134E+12,1240236712
-1.00134E+12,533214107
-1.00134E+12,963153798
-1.00134E+12,1039746322
-1.00134E+12,1289061241
-1.00134E+12,826242081
-1.00134E+12,420191787
-1.00134E+12,444701693
-1.00134E+12,422341526
-1.00134E+12,1240705487
-1.00134E+12,644950682
-1.00134E+12,867735765
-1.00134E+12,820446772
-1.00134E+12,354079639
-1.00134E+12,959727610
-1.00134E+12,979177243
-1.00134E+12,403884506
-1.00134E+12,728358778
-1.00134E+12,996196932
-1.00134E+12,1061842329
-1.00134E+12,1085903155
-1.00134E+12,1115260455
-1.00134E+12,1214716190
-1.00134E+12,376595081
-1.00134E+12,1304657441
-1.00134E+12,1347229867
-1.00134E+12,1157957075
-1.00134E+12,778165985
-1.00134E+12,794459352
-1.00134E+12,455066949
-1.00134E+12,574244976
-1.00134E+12,1035758363
-1.00134E+12,601602592
-1.00134E+12,588919886
-1.00134E+12,936319146
-1.00134E+12,940926825
-1.00134E+12,956001206
-1.00134E+12,450802624
-1.00134E+12,454629420
-1.00134E+12,454662687
-1.00134E+12,497966256
-1.00134E+12,501673279
-1.00134E+12,502585916
-1.00134E+12,622340091
-1.00134E+12,631830543
-1.00134E+12,722477469
-1.00134E+12,780506212
-1.00134E+12,1003543515
-1.00134E+12,1018067970
-1.00134E+12,1044453859
-1.00134E+12,1259176572
-1.00134E+12,443596064
-1.00134E+12,273056746
-1.00134E+12,344609304
-1.00134E+12,355052304
-1.00134E+12,369607079
-1.00134E+12,376865477
-1.00134E+12,380890392
-1.00134E+12,421016047
-1.00134E+12,423800651
-1.00134E+12,424667406
-1.00134E+12,439832478
-1.00134E+12,469277193
-1.00134E+12,494900493
-1.00134E+12,582001534
-1.00134E+12,612953468
-1.00134E+12,631769505
-1.00134E+12,709955975
-1.00134E+12,719213846
-1.00134E+12,910600038
-1.00134E+12,910634636
-1.00134E+12,918158214
-1.00134E+12,1022324140
-1.00134E+12,1033930092
-1.00134E+12,1072254519
-1.00134E+12,1085309438
-1.00134E+12,1109391577
-1.00134E+12,1286088506
-1.00134E+12,1396663732
-1.00134E+12,527208323
-1.00134E+12,1499128107
-1.00134E+12,485973861
-1.00134E+12,1337138800
-1.00134E+12,636830879
-1.00134E+12,570189901
-1.00134E+12,1115064008
-1.00134E+12,387749769
-1.00134E+12,442294428
-1.00134E+12,503731328
-1.00134E+12,592450665
-1.00134E+12,865418294
-1.00134E+12,602422805
-1.00134E+12,707416367
-1.00134E+12,814819360
-1.00134E+12,459560753
-1.00134E+12,873926937
-1.00134E+12,686042970
-1.00134E+12,412192064
-1.00134E+12,413588077
-1.00134E+12,686805624
-1.00134E+12,976197729
-1.00134E+12,1375255265
-1.00134E+12,997767224
-1.00134E+12,616712408
-1.00134E+12,465966257
-1.00134E+12,370937992
-1.00134E+12,1203206737
-1.00134E+12,1276371033
-1.00134E+12,344824340
-1.00134E+12,348149258
-1.00134E+12,378410484
-1.00134E+12,395398958
-1.00134E+12,398969277
-1.00134E+12,404286538
-1.00134E+12,404716964
-1.00134E+12,417898875
-1.00134E+12,447877825
-1.00134E+12,450264910
-1.00134E+12,462986393
-1.00134E+12,473256040
-1.00134E+12,475577626
-1.00134E+12,523681973
-1.00134E+12,529107410
-1.00134E+12,542727365
-1.00134E+12,553385043
-1.00134E+12,592951548
-1.00134E+12,595027638
-1.00134E+12,638499376
-1.00134E+12,660946273
-1.00134E+12,740655600
-1.00134E+12,764852580
-1.00134E+12,820548223
-1.00134E+12,892840384
-1.00134E+12,932375620
-1.00134E+12,947281855
-1.00134E+12,1014863609
-1.00134E+12,1024408015
-1.00134E+12,1025051887
-1.00134E+12,1072101565
-1.00134E+12,1237652862
-1.00134E+12,1238132084
-1.00134E+12,1076784649
-1.00134E+12,447890387
-1.00134E+12,607261297
-1.00134E+12,729975402
-1.00134E+12,846931133
-1.00134E+12,927783659
-1.00134E+12,1274906935
-1.00134E+12,380173779
-1.00134E+12,330142053
-1.00134E+12,1049439169
-1.00134E+12,792643929
-1.00134E+12,667259173
-1.00134E+12,757091941
-1.00134E+12,315846052
-1.00134E+12,1032589355
-1.00134E+12,873258840
-1.00134E+12,537673487
-1.00134E+12,840273626
-1.00134E+12,1417243478
-1.00134E+12,921570160
-1.00134E+12,336938397
-1.00134E+12,322544732
-1.00134E+12,489295962
-1.00134E+12,728258626
-1.00134E+12,350631161
-1.00134E+12,507186359
-1.00134E+12,810967054
-1.00134E+12,573176859
-1.00134E+12,669358701
-1.00134E+12,785630820
-1.00134E+12,1000477141
-1.00134E+12,390335727
-1.00134E+12,888087028
-1.00134E+12,438083915
-1.00134E+12,585679263
-1.00134E+12,477345121
-1.00134E+12,478704822
-1.00134E+12,548838383
-1.00134E+12,609059641
-1.00134E+12,638023923
-1.00134E+12,680631711
-1.00134E+12,992728045
-1.00134E+12,1045250266
-1.00134E+12,1085496565
-1.00134E+12,1318136012
-1.00134E+12,871907647
-1.00134E+12,1057226135
-1.00134E+12,1113302454
-1.00134E+12,615926440
-1.00134E+12,763089403
-1.00134E+12,821787947
-1.00134E+12,1065871446
-1.00134E+12,384849412
-1.00134E+12,395520736
-1.00134E+12,447793013
-1.00134E+12,483941743
-1.00134E+12,761427569
-1.00134E+12,936793742
-1.00134E+12,1045837401
-1.00134E+12,1165408030
-1.00134E+12,845837474
-1.00134E+12,1193868710
-1.00134E+12,1279621319
-1.00134E+12,507052289
-1.00134E+12,502121790
-1.00134E+12,479362859
-1.00134E+12,727284435
-1.00134E+12,1388027087
-1.00134E+12,347593021
-1.00134E+12,331101324
-1.00134E+12,343895887
-1.00134E+12,551930252
-1.00134E+12,583924484
-1.00134E+12,639664442
-1.00134E+12,647179163
-1.00134E+12,841061941
-1.00134E+12,1011465640
-1.00134E+12,1092083309
-1.00134E+12,1105449362
-1.00134E+12,677347129
-1.00134E+12,759326996
-1.00134E+12,737897164
-1.00134E+12,232600857
-1.00134E+12,883562084
-1.00134E+12,350783150
-1.00134E+12,377654549
-1.00134E+12,428916745
-1.00134E+12,433311960
-1.00134E+12,507506841
-1.00134E+12,610999694
-1.00134E+12,708704591
-1.00134E+12,733283318
-1.00134E+12,744008597
-1.00134E+12,760158970
-1.00134E+12,852240325
-1.00134E+12,1098812766
-1.00134E+12,337474956
-1.00134E+12,345766256
-1.00134E+12,353025681
-1.00134E+12,371529032
-1.00134E+12,390007170
-1.00134E+12,409174799
-1.00134E+12,452314960
-1.00134E+12,499661386
-1.00134E+12,566911271
-1.00134E+12,595111721
-1.00134E+12,603489199
-1.00134E+12,673710364
-1.00134E+12,693630911
-1.00134E+12,772277186
-1.00134E+12,784064537
-1.00134E+12,960290106
-1.00134E+12,1195628296
-1.00134E+12,1228220285
-1.00134E+12,1337192811
-1.00134E+12,1390303413
-1.00134E+12,677508141
-1.00134E+12,547258673
-1.00134E+12,806934018
-1.00134E+12,853108375
-1.00134E+12,1192134262
-1.00134E+12,1310631736
-1.00134E+12,1340684699
-1.00134E+12,422551583
-1.00134E+12,463911180
-1.00134E+12,504142773
-1.00134E+12,535259843
-1.00134E+12,543238096
-1.00134E+12,570134234
-1.00134E+12,572288884
-1.00134E+12,625993506
-1.00134E+12,686814140
-1.00134E+12,696143170
-1.00134E+12,707593852
-1.00134E+12,739942727
-1.00134E+12,752594322
-1.00134E+12,802518307
-1.00134E+12,805910119
-1.00134E+12,844232492
-1.00134E+12,878039182
-1.00134E+12,880111558
-1.00134E+12,883201429
-1.00134E+12,891941835
-1.00134E+12,914413134
-1.00134E+12,965068529
-1.00134E+12,1010837070
-1.00134E+12,1014742957
-1.00134E+12,1020060291
-1.00134E+12,1051600633
-1.00134E+12,1051735865
-1.00134E+12,1087574225
-1.00134E+12,1192102295
-1.00134E+12,1213968879
-1.00134E+12,1223864248
-1.00134E+12,1228455267
-1.00134E+12,1249122649
-1.00134E+12,1261672592
-1.00134E+12,1329722184
-1.00134E+12,548693014
-1.00134E+12,344550060
-1.00134E+12,1307131059
-1.00134E+12,663389711
-1.00134E+12,391012422
-1.00134E+12,1341696221
-1.00134E+12,240512714
-1.00134E+12,615811147
-1.00134E+12,497357019
-1.00134E+12,504972472
-1.00134E+12,509952871
-1.00134E+12,546509312
-1.00134E+12,617540690
-1.00134E+12,689053112
-1.00134E+12,746461547
-1.00134E+12,912335793
-1.00134E+12,920736212
-1.00134E+12,1048761881
-1.00134E+12,1062552296
-1.00134E+12,1265032084
-1.00134E+12,1194027828
-1.00134E+12,633588539
-1.00134E+12,321413988
-1.00134E+12,425890938
-1.00134E+12,443277070
-1.00134E+12,1225636688
-1.00134E+12,536348068
-1.00134E+12,437991743
-1.00134E+12,1316171286
-1.00134E+12,1353650587
-1.00134E+12,376882919
-1.00134E+12,399910139
-1.00134E+12,489300199
-1.00134E+12,741928567
-1.00134E+12,361390058
-1.00134E+12,495126111
-1.00134E+12,403083492
-1.00134E+12,979808533
-1.00134E+12,1098599785
-1.00134E+12,909347994
-1.00134E+12,1221791651
-1.00134E+12,659685183
-1.00134E+12,425679036
-1.00134E+12,689086668
-1.00134E+12,417527724
-1.00134E+12,1165298106
-1.00134E+12,422760861
-1.00134E+12,414858581
-1.00134E+12,955156860
-1.00134E+12,650855390
-1.00134E+12,595754973
-1.00134E+12,738297976
-1.00134E+12,756492344
-1.00134E+12,388321212
-1.00134E+12,714052592
-1.00134E+12,826227675
-1.00134E+12,972315512
-1.00134E+12,410698277
-1.00134E+12,592336206
-1.00134E+12,791201640
-1.00134E+12,532430473
-1.00134E+12,506103312
-1.00134E+12,895734519
-1.00134E+12,533712814
-1.00134E+12,300008436
-1.00134E+12,796974094
-1.00134E+12,471459935
-1.00134E+12,587210101
-1.00134E+12,613656309
-1.00134E+12,544483563
-1.00134E+12,521529346
-1.00134E+12,881531074
-1.00134E+12,596894643
-1.00134E+12,584303619
-1.00134E+12,342662976
-1.00134E+12,435093923
-1.00134E+12,753720139
-1.00134E+12,586597085
-1.00134E+12,486167672
-1.00134E+12,766513452
-1.00134E+12,615760744
-1.00134E+12,427829479
-1.00134E+12,313212811
-1.00134E+12,551060428
-1.00134E+12,1201252641
-1.00134E+12,530821864
-1.00134E+12,838429745
-1.00134E+12,501667083
-1.00134E+12,743122396
-1.00134E+12,453616221
-1.00134E+12,577059365
-1.00134E+12,873169492
-1.00134E+12,273249712
-1.00134E+12,594030616
-1.00134E+12,741048863
-1.00134E+12,434047877
-1.00134E+12,392373816
-1.00134E+12,1037776354
-1.00134E+12,792850440
-1.00134E+12,805262387
-1.00134E+12,995327672
-1.00134E+12,686307393
-1.00134E+12,966789692
-1.00134E+12,1087115099
-1.00134E+12,397107405
-1.00134E+12,791305514
-1.00134E+12,848165345
-1.00134E+12,1247169437
-1.00134E+12,842561701
-1.00134E+12,995325916
-1.00134E+12,1370805295
-1.00134E+12,454029841
-1.00134E+12,825003810
-1.00134E+12,663052102
-1.00134E+12,776494343
-1.00134E+12,995798877
-1.00134E+12,375912621
-1.00134E+12,955475227
-1.00134E+12,398392892
-1.00134E+12,169504964
-1.00134E+12,696438938
-1.00134E+12,1127892124
-1.00134E+12,622292186
-1.00134E+12,492612370
-1.00134E+12,413721846
-1.00134E+12,611203189
-1.00134E+12,788571457
-1.00134E+12,1049930123
-1.00134E+12,1021074376
-1.00134E+12,934837286
-1.00134E+12,995998647
